"bulletin","ind","values","url","download_date","path_file","in_db"
2036,"Data (XLS)","08/02/2021","http://ec.europa.eu/energy/observatory/reports/2021_02_08_raw_data_2036.xlsx","2023-02-14","./data/raw/2021_02_08_raw_data_2036.xlsx",TRUE
2037,"Data (XLS)","15/02/2021","http://ec.europa.eu/energy/observatory/reports/2021_02_15_raw_data_2037.xlsx","2023-02-14","./data/raw/2021_02_15_raw_data_2037.xlsx",TRUE
2038,"Data (XLS)","22/02/2021","http://ec.europa.eu/energy/observatory/reports/2021_02_22_raw_data_2038.xlsx","2023-02-14","./data/raw/2021_02_22_raw_data_2038.xlsx",TRUE
2039,"Data (XLS)","01/03/2021","http://ec.europa.eu/energy/observatory/reports/2021_03_01_raw_data_2039.xlsx","2023-02-14","./data/raw/2021_03_01_raw_data_2039.xlsx",TRUE
2040,"Data (XLS)","08/03/2021","http://ec.europa.eu/energy/observatory/reports/2021_03_08_raw_data_2040.xlsx","2023-02-14","./data/raw/2021_03_08_raw_data_2040.xlsx",TRUE
2041,"Data (XLS)","15/03/2021","http://ec.europa.eu/energy/observatory/reports/2021_03_15_raw_data_2041.xlsx","2023-02-14","./data/raw/2021_03_15_raw_data_2041.xlsx",TRUE
2042,"Data (XLS)","22/03/2021","http://ec.europa.eu/energy/observatory/reports/2021_03_22_raw_data_2042.xlsx","2023-02-14","./data/raw/2021_03_22_raw_data_2042.xlsx",TRUE
2043,"Data (XLS)","29/03/2021","http://ec.europa.eu/energy/observatory/reports/2021_03_29_raw_data_2043.xlsx","2023-02-14","./data/raw/2021_03_29_raw_data_2043.xlsx",TRUE
2044,"Data (XLS)","12/04/2021","http://ec.europa.eu/energy/observatory/reports/2021_04_12_raw_data_2044.xlsx","2023-02-14","./data/raw/2021_04_12_raw_data_2044.xlsx",TRUE
2045,"Data (XLS)","19/04/2021","http://ec.europa.eu/energy/observatory/reports/2021_04_19_raw_data_2045.xlsx","2023-02-14","./data/raw/2021_04_19_raw_data_2045.xlsx",TRUE
2046,"Data (XLS)","26/04/2021","http://ec.europa.eu/energy/observatory/reports/2021_04_26_raw_data_2046.xlsx","2023-02-14","./data/raw/2021_04_26_raw_data_2046.xlsx",TRUE
2047,"Data (XLS)","03/05/2021","http://ec.europa.eu/energy/observatory/reports/2021_05_03_raw_data_2047.xlsx","2023-02-14","./data/raw/2021_05_03_raw_data_2047.xlsx",TRUE
2048,"Data (XLS)","10/05/2021","http://ec.europa.eu/energy/observatory/reports/2021_05_10_raw_data_2048.xlsx","2023-02-14","./data/raw/2021_05_10_raw_data_2048.xlsx",TRUE
2049,"Data (XLS)","17/05/2021","http://ec.europa.eu/energy/observatory/reports/2021_05_17_raw_data_2049.xlsx","2023-02-14","./data/raw/2021_05_17_raw_data_2049.xlsx",TRUE
2050,"Data (XLS)","24/05/2021","http://ec.europa.eu/energy/observatory/reports/2021_05_24_raw_data_2050.xlsx","2023-02-14","./data/raw/2021_05_24_raw_data_2050.xlsx",TRUE
2051,"Data (XLS)","31/05/2021","http://ec.europa.eu/energy/observatory/reports/2021_05_31_raw_data_2051.xlsx","2023-02-14","./data/raw/2021_05_31_raw_data_2051.xlsx",TRUE
2052,"Data (XLS)","07/06/2021","http://ec.europa.eu/energy/observatory/reports/2021_06_07_raw_data_2052.xlsx","2023-02-14","./data/raw/2021_06_07_raw_data_2052.xlsx",TRUE
2053,"Data (XLS)","14/06/2021","http://ec.europa.eu/energy/observatory/reports/2021_06_14_raw_data_2053.xlsx","2023-02-14","./data/raw/2021_06_14_raw_data_2053.xlsx",TRUE
2054,"Data (XLS)","21/06/2021","http://ec.europa.eu/energy/observatory/reports/2021_06_21_raw_data_2054.xlsx","2023-02-14","./data/raw/2021_06_21_raw_data_2054.xlsx",TRUE
2055,"Data (XLS)","28/06/2021","http://ec.europa.eu/energy/observatory/reports/2021_06_28_raw_data_2055.xlsx","2023-02-14","./data/raw/2021_06_28_raw_data_2055.xlsx",TRUE
2056,"Data (XLS)","05/07/2021","http://ec.europa.eu/energy/observatory/reports/2021_07_05_raw_data_2056.xlsx","2023-02-14","./data/raw/2021_07_05_raw_data_2056.xlsx",TRUE
2057,"Data (XLS)","12/07/2021","http://ec.europa.eu/energy/observatory/reports/2021_07_12_raw_data_2057.xlsx","2023-02-14","./data/raw/2021_07_12_raw_data_2057.xlsx",TRUE
2058,"Data (XLS)","19/07/2021","http://ec.europa.eu/energy/observatory/reports/2021_07_19_raw_data_2058.xlsx","2023-02-14","./data/raw/2021_07_19_raw_data_2058.xlsx",TRUE
2059,"Data (XLS)","26/07/2021","http://ec.europa.eu/energy/observatory/reports/2021_07_26_raw_data_2059.xlsx","2023-02-14","./data/raw/2021_07_26_raw_data_2059.xlsx",TRUE
2060,"Data (XLS)","02/08/2021","http://ec.europa.eu/energy/observatory/reports/2021_08_02_raw_data_2060.xlsx","2023-02-14","./data/raw/2021_08_02_raw_data_2060.xlsx",TRUE
2061,"Data (XLS)","09/08/2021","http://ec.europa.eu/energy/observatory/reports/2021_08_09_raw_data_2061.xlsx","2023-02-14","./data/raw/2021_08_09_raw_data_2061.xlsx",TRUE
2062,"Data (XLS)","16/08/2021","http://ec.europa.eu/energy/observatory/reports/2021_08_16_raw_data_2062.xlsx","2023-02-14","./data/raw/2021_08_16_raw_data_2062.xlsx",TRUE
2063,"Data (XLS)","23/08/2021","http://ec.europa.eu/energy/observatory/reports/2021_08_23_raw_data_2063.xlsx","2023-02-14","./data/raw/2021_08_23_raw_data_2063.xlsx",TRUE
2064,"Data (XLS)","30/08/2021","http://ec.europa.eu/energy/observatory/reports/2021_08_30_raw_data_2064.xlsx","2023-02-14","./data/raw/2021_08_30_raw_data_2064.xlsx",TRUE
2065,"Data (XLS)","06/09/2021","http://ec.europa.eu/energy/observatory/reports/2021_09_06_raw_data_2065.xlsx","2023-02-14","./data/raw/2021_09_06_raw_data_2065.xlsx",TRUE
2066,"Data (XLS)","13/09/2021","http://ec.europa.eu/energy/observatory/reports/2021_09_13_raw_data_2066.xlsx","2023-02-14","./data/raw/2021_09_13_raw_data_2066.xlsx",TRUE
2067,"Data (XLS)","20/09/2021","http://ec.europa.eu/energy/observatory/reports/2021_09_20_raw_data_2067.xlsx","2023-02-14","./data/raw/2021_09_20_raw_data_2067.xlsx",TRUE
2068,"Data (XLS)","27/09/2021","http://ec.europa.eu/energy/observatory/reports/2021_09_27_raw_data_2068.xlsx","2023-02-14","./data/raw/2021_09_27_raw_data_2068.xlsx",TRUE
2069,"Data (XLS)","04/10/2021","http://ec.europa.eu/energy/observatory/reports/2021_10_04_raw_data_2069.xlsx","2023-02-14","./data/raw/2021_10_04_raw_data_2069.xlsx",TRUE
2070,"Data (XLS)","11/10/2021","http://ec.europa.eu/energy/observatory/reports/2021_10_11_raw_data_2070.xlsx","2023-02-14","./data/raw/2021_10_11_raw_data_2070.xlsx",TRUE
2071,"Data (XLS)","18/10/2021","http://ec.europa.eu/energy/observatory/reports/2021_10_18_raw_data_2071.xlsx","2023-02-14","./data/raw/2021_10_18_raw_data_2071.xlsx",TRUE
2072,"Data (XLS)","25/10/2021","http://ec.europa.eu/energy/observatory/reports/2021_10_25_raw_data_2072.xlsx","2023-02-14","./data/raw/2021_10_25_raw_data_2072.xlsx",TRUE
2073,"Data (XLS)","01/11/2021","http://ec.europa.eu/energy/observatory/reports/2021_11_01_raw_data_2073.xlsx","2023-02-14","./data/raw/2021_11_01_raw_data_2073.xlsx",TRUE
2074,"Data (XLS)","08/11/2021","http://ec.europa.eu/energy/observatory/reports/2021_11_08_raw_data_2074.xlsx","2023-02-14","./data/raw/2021_11_08_raw_data_2074.xlsx",TRUE
2075,"Data (XLS)","15/11/2021","http://ec.europa.eu/energy/observatory/reports/2021_11_15_raw_data_2075.xlsx","2023-02-14","./data/raw/2021_11_15_raw_data_2075.xlsx",TRUE
2076,"Data (XLS)","22/11/2021","http://ec.europa.eu/energy/observatory/reports/2021_11_22_raw_data_2076.xlsx","2023-02-14","./data/raw/2021_11_22_raw_data_2076.xlsx",TRUE
2077,"Data (XLS)","29/11/2021","http://ec.europa.eu/energy/observatory/reports/2021_11_29_raw_data_2077.xlsx","2023-02-14","./data/raw/2021_11_29_raw_data_2077.xlsx",TRUE
2078,"Data (XLS)","06/12/2021","http://ec.europa.eu/energy/observatory/reports/2021_12_06_raw_data_2078.xlsx","2023-02-14","./data/raw/2021_12_06_raw_data_2078.xlsx",TRUE
2079,"Data (XLS)","13/12/2021","http://ec.europa.eu/energy/observatory/reports/2021_12_13_raw_data_2079.xlsx","2023-02-14","./data/raw/2021_12_13_raw_data_2079.xlsx",TRUE
2080,"Data (XLS)","20/12/2021","http://ec.europa.eu/energy/observatory/reports/2021_12_20_raw_data_2080.xlsx","2023-02-14","./data/raw/2021_12_20_raw_data_2080.xlsx",TRUE
2081,"Data (XLS)","03/01/2022","http://ec.europa.eu/energy/observatory/reports/2022_01_03_raw_data_2081.xlsx","2023-02-14","./data/raw/2022_01_03_raw_data_2081.xlsx",TRUE
2082,"Data (XLS)","10/01/2022","http://ec.europa.eu/energy/observatory/reports/2022_01_10_raw_data_2082.xlsx","2023-02-14","./data/raw/2022_01_10_raw_data_2082.xlsx",TRUE
2083,"Data (XLS)","17/01/2022","http://ec.europa.eu/energy/observatory/reports/2022_01_17_raw_data_2083.xlsx","2023-02-14","./data/raw/2022_01_17_raw_data_2083.xlsx",TRUE
2084,"Data (XLS)","24/01/2022","http://ec.europa.eu/energy/observatory/reports/2022_01_24_raw_data_2084.xlsx","2023-02-14","./data/raw/2022_01_24_raw_data_2084.xlsx",TRUE
2085,"Data (XLS)","31/01/2022","http://ec.europa.eu/energy/observatory/reports/2022_01_31_raw_data_2085.xlsx","2023-02-14","./data/raw/2022_01_31_raw_data_2085.xlsx",TRUE
2086,"Data (XLS)","07/02/2022","http://ec.europa.eu/energy/observatory/reports/2022_02_07_raw_data_2086.xlsx","2023-02-14","./data/raw/2022_02_07_raw_data_2086.xlsx",TRUE
2087,"Data (XLS)","14/02/2022","http://ec.europa.eu/energy/observatory/reports/2022_02_14_raw_data_2087.xlsx","2023-02-14","./data/raw/2022_02_14_raw_data_2087.xlsx",TRUE
2088,"Data (XLS)","21/02/2022","http://ec.europa.eu/energy/observatory/reports/2022_02_21_raw_data_2088.xlsx","2023-02-14","./data/raw/2022_02_21_raw_data_2088.xlsx",TRUE
2089,"Data (XLS)","28/02/2022","http://ec.europa.eu/energy/observatory/reports/2022_02_28_raw_data_2089.xlsx","2023-02-14","./data/raw/2022_02_28_raw_data_2089.xlsx",TRUE
2090,"Data (XLS)","07/03/2022","http://ec.europa.eu/energy/observatory/reports/2022_03_07_raw_data_2090.xlsx","2023-02-14","./data/raw/2022_03_07_raw_data_2090.xlsx",TRUE
2091,"Data (XLS)","14/03/2022","http://ec.europa.eu/energy/observatory/reports/2022_03_14_raw_data_2091.xlsx","2023-02-14","./data/raw/2022_03_14_raw_data_2091.xlsx",TRUE
2092,"Data (XLS)","21/03/2022","http://ec.europa.eu/energy/observatory/reports/2022_03_21_raw_data_2092.xlsx","2023-02-14","./data/raw/2022_03_21_raw_data_2092.xlsx",TRUE
2093,"Data (XLS)","28/03/2022","http://ec.europa.eu/energy/observatory/reports/2022_03_28_raw_data_2093.xlsx","2023-02-14","./data/raw/2022_03_28_raw_data_2093.xlsx",TRUE
2094,"Data (XLS)","04/04/2022","http://ec.europa.eu/energy/observatory/reports/2022_04_04_raw_data_2094.xlsx","2023-02-14","./data/raw/2022_04_04_raw_data_2094.xlsx",TRUE
2095,"Data (XLS)","11/04/2022","http://ec.europa.eu/energy/observatory/reports/2022_04_11_raw_data_2095.xlsx","2023-02-14","./data/raw/2022_04_11_raw_data_2095.xlsx",TRUE
2096,"Data (XLS)","25/04/2022","http://ec.europa.eu/energy/observatory/reports/2022_04_25_raw_data_2096.xlsx","2023-02-14","./data/raw/2022_04_25_raw_data_2096.xlsx",TRUE
2097,"Data (XLS)","02/05/2022","http://ec.europa.eu/energy/observatory/reports/2022_05_02_raw_data_2097.xlsx","2023-02-14","./data/raw/2022_05_02_raw_data_2097.xlsx",TRUE
2098,"Data (XLS)","09/05/2022","http://ec.europa.eu/energy/observatory/reports/2022_05_09_raw_data_2098.xlsx","2023-02-14","./data/raw/2022_05_09_raw_data_2098.xlsx",TRUE
2099,"Data (XLS)","16/05/2022","http://ec.europa.eu/energy/observatory/reports/2022_05_16_raw_data_2099.xlsx","2023-02-14","./data/raw/2022_05_16_raw_data_2099.xlsx",TRUE
2100,"Data (XLS)","23/05/2022","http://ec.europa.eu/energy/observatory/reports/2022_05_23_raw_data_2100.xlsx","2023-02-14","./data/raw/2022_05_23_raw_data_2100.xlsx",TRUE
2101,"Data (XLS)","30/05/2022","http://ec.europa.eu/energy/observatory/reports/2022_05_30_raw_data_2101.xlsx","2023-02-14","./data/raw/2022_05_30_raw_data_2101.xlsx",TRUE
2102,"Data (XLS)","06/06/2022","http://ec.europa.eu/energy/observatory/reports/2022_06_06_raw_data_2102.xlsx","2023-02-14","./data/raw/2022_06_06_raw_data_2102.xlsx",TRUE
2103,"Data (XLS)","13/06/2022","http://ec.europa.eu/energy/observatory/reports/2022_06_13_raw_data_2103.xlsx","2023-02-14","./data/raw/2022_06_13_raw_data_2103.xlsx",TRUE
2104,"Data (XLS)","20/06/2022","http://ec.europa.eu/energy/observatory/reports/2022_06_20_raw_data_2104.xlsx","2023-02-14","./data/raw/2022_06_20_raw_data_2104.xlsx",TRUE
2105,"Data (XLS)","27/06/2022","http://ec.europa.eu/energy/observatory/reports/2022_06_27_raw_data_2105.xlsx","2023-02-14","./data/raw/2022_06_27_raw_data_2105.xlsx",TRUE
2106,"Data (XLS)","04/07/2022","http://ec.europa.eu/energy/observatory/reports/2022_07_04_raw_data_2106.xlsx","2023-02-14","./data/raw/2022_07_04_raw_data_2106.xlsx",TRUE
2107,"Data (XLS)","11/07/2022","http://ec.europa.eu/energy/observatory/reports/2022_07_11_raw_data_2107.xlsx","2023-02-14","./data/raw/2022_07_11_raw_data_2107.xlsx",TRUE
2108,"Data (XLS)","18/07/2022","http://ec.europa.eu/energy/observatory/reports/2022_07_18_raw_data_2108.xlsx","2023-02-14","./data/raw/2022_07_18_raw_data_2108.xlsx",TRUE
2109,"Data (XLS)","25/07/2022","http://ec.europa.eu/energy/observatory/reports/2022_07_25_raw_data_2109.xlsx","2023-02-14","./data/raw/2022_07_25_raw_data_2109.xlsx",TRUE
2110,"Data (XLS)","01/08/2022","http://ec.europa.eu/energy/observatory/reports/2022_08_01_raw_data_2110.xlsx","2023-02-14","./data/raw/2022_08_01_raw_data_2110.xlsx",TRUE
2111,"Data (XLS)","08/08/2022","http://ec.europa.eu/energy/observatory/reports/2022_08_08_raw_data_2111.xlsx","2023-02-14","./data/raw/2022_08_08_raw_data_2111.xlsx",TRUE
2112,"Data (XLS)","15/08/2022","http://ec.europa.eu/energy/observatory/reports/2022_08_15_raw_data_2112.xlsx","2023-02-14","./data/raw/2022_08_15_raw_data_2112.xlsx",TRUE
2113,"Data (XLS)","22/08/2022","http://ec.europa.eu/energy/observatory/reports/2022_08_22_raw_data_2113.xlsx","2023-02-14","./data/raw/2022_08_22_raw_data_2113.xlsx",TRUE
2114,"Data (XLS)","29/08/2022","http://ec.europa.eu/energy/observatory/reports/2022_08_29_raw_data_2114.xlsx","2023-02-14","./data/raw/2022_08_29_raw_data_2114.xlsx",TRUE
2115,"Data (XLS)","05/09/2022","http://ec.europa.eu/energy/observatory/reports/2022_09_05_raw_data_2115.xlsx","2023-02-14","./data/raw/2022_09_05_raw_data_2115.xlsx",TRUE
2116,"Data (XLS)","12/09/2022","http://ec.europa.eu/energy/observatory/reports/2022_09_12_raw_data_2116.xlsx","2023-02-14","./data/raw/2022_09_12_raw_data_2116.xlsx",TRUE
2117,"Data (XLS)","19/09/2022","http://ec.europa.eu/energy/observatory/reports/2022_09_19_raw_data_2117.xlsx","2023-02-14","./data/raw/2022_09_19_raw_data_2117.xlsx",TRUE
2118,"Data (XLS)","26/09/2022","http://ec.europa.eu/energy/observatory/reports/2022_09_26_raw_data_2118.xlsx","2023-02-14","./data/raw/2022_09_26_raw_data_2118.xlsx",TRUE
2119,"Data (XLS)","03/10/2022","http://ec.europa.eu/energy/observatory/reports/2022_10_03_raw_data_2119.xlsx","2023-02-14","./data/raw/2022_10_03_raw_data_2119.xlsx",TRUE
2120,"Data (XLS)","10/10/2022","http://ec.europa.eu/energy/observatory/reports/2022_10_10_raw_data_2120.xlsx","2023-02-14","./data/raw/2022_10_10_raw_data_2120.xlsx",TRUE
2121,"Data (XLS)","17/10/2022","http://ec.europa.eu/energy/observatory/reports/2022_10_17_raw_data_2121.xlsx","2023-02-14","./data/raw/2022_10_17_raw_data_2121.xlsx",TRUE
2122,"Data (XLS)","24/10/2022","http://ec.europa.eu/energy/observatory/reports/2022_10_24_raw_data_2122.xlsx","2023-02-14","./data/raw/2022_10_24_raw_data_2122.xlsx",TRUE
2123,"Data (XLS)","31/10/2022","http://ec.europa.eu/energy/observatory/reports/2022_10_31_raw_data_2123.xlsx","2023-02-14","./data/raw/2022_10_31_raw_data_2123.xlsx",TRUE
2124,"Data (XLS)","07/11/2022","http://ec.europa.eu/energy/observatory/reports/2022_11_07_raw_data_2124.xlsx","2023-02-14","./data/raw/2022_11_07_raw_data_2124.xlsx",TRUE
2125,"Data (XLS)","14/11/2022","http://ec.europa.eu/energy/observatory/reports/2022_11_14_raw_data_2125.xlsx","2023-02-14","./data/raw/2022_11_14_raw_data_2125.xlsx",TRUE
2126,"Data (XLS)","21/11/2022","http://ec.europa.eu/energy/observatory/reports/2022_11_21_raw_data_2126.xlsx","2023-02-14","./data/raw/2022_11_21_raw_data_2126.xlsx",TRUE
2127,"Data (XLS)","28/11/2022","http://ec.europa.eu/energy/observatory/reports/2022_11_28_raw_data_2127.xlsx","2023-02-14","./data/raw/2022_11_28_raw_data_2127.xlsx",TRUE
2128,"Data (XLS)","05/12/2022","http://ec.europa.eu/energy/observatory/reports/2022_12_05_raw_data_2128.xlsx","2023-02-14","./data/raw/2022_12_05_raw_data_2128.xlsx",TRUE
2129,"Data (XLS)","12/12/2022","http://ec.europa.eu/energy/observatory/reports/2022_12_12_raw_data_2129.xlsx","2023-02-14","./data/raw/2022_12_12_raw_data_2129.xlsx",TRUE
2130,"Data (XLS)","19/12/2022","http://ec.europa.eu/energy/observatory/reports/2022_12_19_raw_data_2130.xlsx","2023-02-14","./data/raw/2022_12_19_raw_data_2130.xlsx",TRUE
2131,"Data (XLS)","26/12/2022","http://ec.europa.eu/energy/observatory/reports/2022_12_26_raw_data_2131.xlsx","2023-02-14","./data/raw/2022_12_26_raw_data_2131.xlsx",TRUE
2132,"Data (XLS)","02/01/2023","http://ec.europa.eu/energy/observatory/reports/2023_01_02_raw_data_2132.xlsx","2023-02-14","./data/raw/2023_01_02_raw_data_2132.xlsx",TRUE
2133,"Data (XLS)","09/01/2023","http://ec.europa.eu/energy/observatory/reports/2023_01_09_raw_data_2133.xlsx","2023-02-14","./data/raw/2023_01_09_raw_data_2133.xlsx",TRUE
2134,"Data (XLS)","16/01/2023","http://ec.europa.eu/energy/observatory/reports/2023_01_16_raw_data_2134.xlsx","2023-02-14","./data/raw/2023_01_16_raw_data_2134.xlsx",TRUE
2135,"Data (XLS)","23/01/2023","http://ec.europa.eu/energy/observatory/reports/2023_01_23_raw_data_2135.xlsx","2023-02-14","./data/raw/2023_01_23_raw_data_2135.xlsx",TRUE
2136,"Data (XLS)","30/01/2023","http://ec.europa.eu/energy/observatory/reports/2023_01_30_raw_data_2136.xlsx","2023-02-14","./data/raw/2023_01_30_raw_data_2136.xlsx",TRUE
2137,"Data (XLS)","06/02/2023","http://ec.europa.eu/energy/observatory/reports/2023_02_06_raw_data_2137.xlsx","2023-02-14","./data/raw/2023_02_06_raw_data_2137.xlsx",TRUE
1735,"Data (XLS)","12/01/2015","http://ec.europa.eu/energy/observatory/reports/2015_01_12_raw_data_1735.xls","2023-02-14","./data/raw/2015_01_12_raw_data_1735.xls",TRUE
1736,"Data (XLS)","19/01/2015","http://ec.europa.eu/energy/observatory/reports/2015_01_19_raw_data_1736.xls","2023-02-14","./data/raw/2015_01_19_raw_data_1736.xls",TRUE
1737,"Data (XLS)","26/01/2015","http://ec.europa.eu/energy/observatory/reports/2015_01_26_raw_data_1737.xls","2023-02-14","./data/raw/2015_01_26_raw_data_1737.xls",TRUE
1738,"Data (XLS)","02/02/2015","http://ec.europa.eu/energy/observatory/reports/2015_02_02_raw_data_1738.xls","2023-02-14","./data/raw/2015_02_02_raw_data_1738.xls",TRUE
1739,"Data (XLS)","09/02/2015","http://ec.europa.eu/energy/observatory/reports/2015_02_09_raw_data_1739.xls","2023-02-14","./data/raw/2015_02_09_raw_data_1739.xls",TRUE
1740,"Data (XLS)","16/02/2015","http://ec.europa.eu/energy/observatory/reports/2015_02_16_raw_data_1740.xls","2023-02-14","./data/raw/2015_02_16_raw_data_1740.xls",TRUE
1741,"Data (XLS)","23/02/2015","http://ec.europa.eu/energy/observatory/reports/2015_02_23_raw_data_1741.xls","2023-02-14","./data/raw/2015_02_23_raw_data_1741.xls",TRUE
1742,"Data (XLS)","02/03/2015","http://ec.europa.eu/energy/observatory/reports/2015_03_02_raw_data_1742.xls","2023-02-14","./data/raw/2015_03_02_raw_data_1742.xls",TRUE
1743,"Data (XLS)","09/03/2015","http://ec.europa.eu/energy/observatory/reports/2015_03_09_raw_data_1743.xls","2023-02-14","./data/raw/2015_03_09_raw_data_1743.xls",TRUE
1744,"Data (XLS)","16/03/2015","http://ec.europa.eu/energy/observatory/reports/2015_03_16_raw_data_1744.xls","2023-02-14","./data/raw/2015_03_16_raw_data_1744.xls",TRUE
1745,"Data (XLS)","23/03/2015","http://ec.europa.eu/energy/observatory/reports/2015_03_23_raw_data_1745.xls","2023-02-14","./data/raw/2015_03_23_raw_data_1745.xls",TRUE
1746,"Data (XLS)","30/03/2015","http://ec.europa.eu/energy/observatory/reports/2015_03_30_raw_data_1746.xls","2023-02-14","./data/raw/2015_03_30_raw_data_1746.xls",TRUE
1747,"Data (XLS)","13/04/2015","http://ec.europa.eu/energy/observatory/reports/2015_04_13_raw_data_1747.xls","2023-02-14","./data/raw/2015_04_13_raw_data_1747.xls",TRUE
1748,"Data (XLS)","20/04/2015","http://ec.europa.eu/energy/observatory/reports/2015_04_20_raw_data_1748.xls","2023-02-14","./data/raw/2015_04_20_raw_data_1748.xls",TRUE
1749,"Data (XLS)","27/04/2015","http://ec.europa.eu/energy/observatory/reports/2015_04_27_raw_data_1749.xls","2023-02-14","./data/raw/2015_04_27_raw_data_1749.xls",TRUE
1750,"Data (XLS)","04/05/2015","http://ec.europa.eu/energy/observatory/reports/2015_05_04_raw_data_1750.xls","2023-02-14","./data/raw/2015_05_04_raw_data_1750.xls",TRUE
1751,"Data (XLS)","11/05/2015","http://ec.europa.eu/energy/observatory/reports/2015_05_11_raw_data_1751.xls","2023-02-14","./data/raw/2015_05_11_raw_data_1751.xls",TRUE
1752,"Data (XLS)","18/05/2015","http://ec.europa.eu/energy/observatory/reports/2015_05_18_raw_data_1752.xls","2023-02-14","./data/raw/2015_05_18_raw_data_1752.xls",TRUE
1753,"Data (XLS)","25/05/2015","http://ec.europa.eu/energy/observatory/reports/2015_05_25_raw_data_1753.xls","2023-02-14","./data/raw/2015_05_25_raw_data_1753.xls",TRUE
1754,"Data (XLS)","01/06/2015","http://ec.europa.eu/energy/observatory/reports/2015_06_01_raw_data_1754.xls","2023-02-14","./data/raw/2015_06_01_raw_data_1754.xls",TRUE
1755,"Data (XLS)","08/06/2015","http://ec.europa.eu/energy/observatory/reports/2015_06_08_raw_data_1755.xls","2023-02-14","./data/raw/2015_06_08_raw_data_1755.xls",TRUE
1756,"Data (XLS)","15/06/2015","http://ec.europa.eu/energy/observatory/reports/2015_06_15_raw_data_1756.xls","2023-02-14","./data/raw/2015_06_15_raw_data_1756.xls",TRUE
1757,"Data (XLS)","22/06/2015","http://ec.europa.eu/energy/observatory/reports/2015_06_22_raw_data_1757.xls","2023-02-14","./data/raw/2015_06_22_raw_data_1757.xls",TRUE
1758,"Data (XLS)","29/06/2015","http://ec.europa.eu/energy/observatory/reports/2015_06_29_raw_data_1758.xls","2023-02-14","./data/raw/2015_06_29_raw_data_1758.xls",TRUE
1759,"Data (XLS)","06/07/2015","http://ec.europa.eu/energy/observatory/reports/2015_07_06_raw_data_1759.xls","2023-02-14","./data/raw/2015_07_06_raw_data_1759.xls",TRUE
1760,"Data (XLS)","13/07/2015","http://ec.europa.eu/energy/observatory/reports/2015_07_13_raw_data_1760.xls","2023-02-14","./data/raw/2015_07_13_raw_data_1760.xls",TRUE
1761,"Data (XLS)","20/07/2015","http://ec.europa.eu/energy/observatory/reports/2015_07_20_raw_data_1761.xls","2023-02-14","./data/raw/2015_07_20_raw_data_1761.xls",TRUE
1762,"Data (XLS)","27/07/2015","http://ec.europa.eu/energy/observatory/reports/2015_07_27_raw_data_1762.xls","2023-02-14","./data/raw/2015_07_27_raw_data_1762.xls",TRUE
1763,"Data (XLS)","03/08/2015","http://ec.europa.eu/energy/observatory/reports/2015_08_03_raw_data_1763.xls","2023-02-14","./data/raw/2015_08_03_raw_data_1763.xls",TRUE
1764,"Data (XLS)","10/08/2015","http://ec.europa.eu/energy/observatory/reports/2015_08_10_raw_data_1764.xls","2023-02-14","./data/raw/2015_08_10_raw_data_1764.xls",TRUE
1765,"Data (XLS)","17/08/2015","http://ec.europa.eu/energy/observatory/reports/2015_08_17_raw_data_1765.xls","2023-02-14","./data/raw/2015_08_17_raw_data_1765.xls",TRUE
1766,"Data (XLS)","24/08/2015","http://ec.europa.eu/energy/observatory/reports/2015_08_24_raw_data_1766.xls","2023-02-14","./data/raw/2015_08_24_raw_data_1766.xls",TRUE
1767,"Data (XLS)","31/08/2015","http://ec.europa.eu/energy/observatory/reports/2015_08_31_raw_data_1767.xls","2023-02-14","./data/raw/2015_08_31_raw_data_1767.xls",TRUE
1768,"Data (XLS)","07/09/2015","http://ec.europa.eu/energy/observatory/reports/2015_09_07_raw_data_1768.xls","2023-02-14","./data/raw/2015_09_07_raw_data_1768.xls",TRUE
1769,"Data (XLS)","14/09/2015","http://ec.europa.eu/energy/observatory/reports/2015_09_14_raw_data_1769.xls","2023-02-14","./data/raw/2015_09_14_raw_data_1769.xls",TRUE
1770,"Data (XLS)","21/09/2015","http://ec.europa.eu/energy/observatory/reports/2015_09_21_raw_data_1770.xls","2023-02-14","./data/raw/2015_09_21_raw_data_1770.xls",TRUE
1771,"Data (XLS)","28/09/2015","http://ec.europa.eu/energy/observatory/reports/2015_09_28_raw_data_1771.xls","2023-02-14","./data/raw/2015_09_28_raw_data_1771.xls",TRUE
1772,"Data (XLS)","05/10/2015","http://ec.europa.eu/energy/observatory/reports/2015_10_05_raw_data_1772.xls","2023-02-14","./data/raw/2015_10_05_raw_data_1772.xls",TRUE
1773,"Data (XLS)","12/10/2015","http://ec.europa.eu/energy/observatory/reports/2015_10_12_raw_data_1773.xls","2023-02-14","./data/raw/2015_10_12_raw_data_1773.xls",TRUE
1774,"Data (XLS)","19/10/2015","http://ec.europa.eu/energy/observatory/reports/2015_10_19_raw_data_1774.xls","2023-02-14","./data/raw/2015_10_19_raw_data_1774.xls",TRUE
1775,"Data (XLS)","26/10/2015","http://ec.europa.eu/energy/observatory/reports/2015_10_26_raw_data_1775.xls","2023-02-14","./data/raw/2015_10_26_raw_data_1775.xls",TRUE
1776,"Data (XLS)","02/11/2015","http://ec.europa.eu/energy/observatory/reports/2015_11_02_raw_data_1776.xls","2023-02-14","./data/raw/2015_11_02_raw_data_1776.xls",TRUE
